,ID,Congressional District,Call Date,Disposition,Q1
2691,108149,14,09/30/2020,Left Message,Undecided
2692,51424,13,09/28/2020,Left Message,Undecided
2693,1950,1,09/28/2020,Left Message,Undecided
2694,40024,11,09/28/2020,Bad Number,Undecided
2695,107794,14,09/30/2020,Answered,Yes
2696,127200,2,10/01/2020,Left Message,Undecided
2697,15196,1,09/29/2020,Wrong Number,Undecided
2698,33618,9,09/28/2020,Left Message,Undecided
2699,97152,12,09/30/2020,Left Message,Undecided
2700,103089,13,09/30/2020,Bad Number,Undecided
2701,127404,2,10/01/2020,Left Message,Undecided
2702,20318,1,09/30/2020,Wrong Number,Undecided
2703,23667,1,10/01/2020,Wrong Number,Undecided
2704,123634,2,10/01/2020,Left Message,Undecided
2705,21396,1,09/30/2020,Wrong Number,Undecided
2706,50846,13,09/28/2020,Bad Number,Undecided
2707,108146,14,09/30/2020,Answered,Yes
2708,63142,9,09/29/2020,Left Message,Undecided
2709,1770,1,09/28/2020,Wrong Number,Undecided
2710,110457,15,09/30/2020,Left Message,Undecided
2711,127188,2,10/01/2020,Left Message,Undecided
2712,15832,1,09/30/2020,Wrong Number,Undecided
2713,91469,10,09/30/2020,Left Message,Undecided
2714,129039,8,10/01/2020,Left Message,Undecided
2715,54498,15,09/28/2020,Bad Number,Undecided
2716,9760,1,09/28/2020,Left Message,Undecided
2717,123136,2,10/01/2020,Left Message,Undecided
2718,115296,2,10/01/2020,Answered,Yes
2719,39088,11,09/28/2020,Left Message,Undecided
2720,7753,1,09/28/2020,Left Message,Undecided
2721,155315,6,10/02/2020,Left Message,Undecided
2722,157743,7,10/02/2020,Left Message,Undecided
2723,95090,11,09/30/2020,Left Message,Undecided
2724,144791,3,10/02/2020,Left Message,Undecided
2725,149776,6,10/02/2020,Left Message,Undecided
2726,149713,6,10/02/2020,Answered,Refused
2727,45525,12,09/28/2020,Answered,Refused
2728,75966,12,09/29/2020,Answered,Refused
2729,70619,11,09/29/2020,Left Message,Undecided
2730,83665,15,09/29/2020,Answered,Refused
2731,52093,14,09/28/2020,Bad Number,Undecided
2732,8113,1,09/28/2020,Left Message,Undecided
2733,84714,15,09/29/2020,Left Message,Undecided
2734,156002,6,10/02/2020,Left Message,Undecided
2735,56388,15,09/28/2020,Bad Number,Undecided
2736,125077,2,10/01/2020,Left Message,Undecided
2737,146800,3,10/02/2020,Left Message,Undecided
2738,155416,6,10/02/2020,Bad Number,Undecided
2739,100316,12,09/30/2020,Left Message,Undecided
2740,27361,1,10/02/2020,Wrong Number,Undecided
2741,15596,1,09/30/2020,Wrong Number,Undecided
2742,50049,13,09/28/2020,Left Message,Undecided
2743,159848,7,10/02/2020,Answered,Yes
2744,151441,6,10/02/2020,Left Message,Undecided
2745,46610,12,09/28/2020,Left Message,Undecided
2746,51977,14,09/28/2020,Left Message,Undecided
2747,23278,1,10/01/2020,Wrong Number,Undecided
2748,48019,12,09/28/2020,Left Message,Undecided
2749,29050,8,09/28/2020,Left Message,Undecided
2750,72816,11,09/29/2020,Bad Number,Undecided
2751,21882,1,10/01/2020,Wrong Number,Undecided
2752,28610,8,09/28/2020,Left Message,Undecided
2753,34943,10,09/28/2020,Bad Number,Undecided
2754,50365,13,09/28/2020,Left Message,Undecided
2755,116801,2,10/01/2020,Left Message,Undecided
2756,117701,2,10/01/2020,Left Message,Undecided
2757,995,1,09/28/2020,Wrong Number,Undecided
2758,19935,1,09/30/2020,Wrong Number,Undecided
2759,91953,11,09/30/2020,Answered,Yes
2760,103746,13,09/30/2020,Left Message,Undecided
2761,84953,15,09/29/2020,Answered,No
2762,95418,11,09/30/2020,Left Message,Undecided
2763,118989,2,10/01/2020,Left Message,Undecided
2764,1727,1,09/28/2020,Wrong Number,Undecided
2765,2910,1,09/28/2020,Left Message,Undecided
2766,151744,6,10/02/2020,Left Message,Undecided
2767,43188,12,09/28/2020,Bad Number,Undecided
2768,25799,1,10/01/2020,Left Message,Undecided
2769,83667,15,09/29/2020,Answered,Yes
2770,122525,2,10/01/2020,Left Message,Undecided
2771,144316,3,10/02/2020,Answered,Undecided
2772,6197,1,09/28/2020,Wrong Number,Undecided
2773,144058,3,10/02/2020,Left Message,Undecided
2774,157733,7,10/02/2020,Answered,Undecided
2775,32932,9,09/28/2020,Bad Number,Undecided
2776,94708,11,09/30/2020,Answered,Yes
2777,117858,2,10/01/2020,Left Message,Undecided
2778,66711,10,09/29/2020,Left Message,Undecided
2779,105390,13,09/30/2020,Left Message,Undecided
2780,75627,12,09/29/2020,Answered,Yes
2781,156039,6,10/02/2020,Bad Number,Undecided
2782,13075,1,09/29/2020,Wrong Number,Undecided
2783,65094,9,09/29/2020,Left Message,Undecided
2784,108748,15,09/30/2020,Bad Number,Undecided
2785,91046,10,09/30/2020,Bad Number,Undecided
2786,35318,10,09/28/2020,Answered,Undecided
2787,32751,9,09/28/2020,Left Message,Undecided
2788,126142,2,10/01/2020,Left Message,Undecided
2789,163272,8,10/02/2020,Bad Number,Undecided
2790,74249,12,09/29/2020,Answered,Refused
2791,99198,12,09/30/2020,Left Message,Undecided
2792,103752,13,09/30/2020,Left Message,Undecided
2793,25530,1,10/01/2020,Left Message,Undecided
2794,104594,13,09/30/2020,Answered,No
2795,102879,13,09/30/2020,Left Message,Undecided
2796,12542,1,09/29/2020,Wrong Number,Undecided
2797,136529,12,10/01/2020,Bad Number,Undecided
2798,30134,8,09/28/2020,Bad Number,Undecided
2799,75990,12,09/29/2020,Left Message,Undecided
2800,12937,1,09/29/2020,Wrong Number,Undecided
2801,135240,11,10/01/2020,Left Message,Undecided
2802,159089,7,10/02/2020,Left Message,Undecided
2803,52656,14,09/28/2020,Left Message,Undecided
2804,10410,1,09/29/2020,Wrong Number,Undecided
2805,90060,9,09/30/2020,Left Message,Undecided
2806,142527,3,10/02/2020,Answered,Refused
2807,152130,6,10/02/2020,Bad Number,Undecided
2808,86879,8,09/30/2020,Bad Number,Undecided
2809,150566,6,10/02/2020,Left Message,Undecided
2810,55070,15,09/28/2020,Answered,Yes
2811,102254,12,09/30/2020,Answered,No
2812,34478,9,09/28/2020,Bad Number,Undecided
2813,163876,8,10/02/2020,Left Message,Undecided
2814,102169,12,09/30/2020,Bad Number,Undecided
2815,42843,11,09/28/2020,Answered,Refused
2816,43823,12,09/28/2020,Left Message,Undecided
2817,143260,3,10/02/2020,Left Message,Undecided
2818,27175,1,10/02/2020,Wrong Number,Undecided
2819,46567,12,09/28/2020,Left Message,Undecided
2820,118179,2,10/01/2020,Left Message,Undecided
2821,122960,2,10/01/2020,Left Message,Undecided
2822,41525,11,09/28/2020,Left Message,Undecided
2823,8986,1,09/28/2020,Left Message,Undecided
2824,112180,1,10/01/2020,Answered,No
2825,29171,8,09/28/2020,Left Message,Undecided
2826,116773,2,10/01/2020,Left Message,Undecided
2827,85801,8,09/30/2020,Left Message,Undecided
2828,1604,1,09/28/2020,Left Message,Undecided
2829,92246,11,09/30/2020,Answered,Refused
2830,92681,11,09/30/2020,Bad Number,Undecided
2831,64537,9,09/29/2020,Left Message,Undecided
2832,85669,8,09/30/2020,Bad Number,Undecided
2833,114468,1,10/01/2020,Answered,No
2834,37668,11,09/28/2020,Left Message,Undecided
2835,894,1,09/28/2020,Wrong Number,Undecided
2836,135578,11,10/01/2020,Left Message,Undecided
2837,47421,12,09/28/2020,Answered,Refused
2838,53478,14,09/28/2020,Bad Number,Undecided
2839,163896,8,10/02/2020,Left Message,Undecided
2840,83621,15,09/29/2020,Left Message,Undecided
2841,141119,2,10/02/2020,Left Message,Undecided
2842,74233,12,09/29/2020,Answered,Yes
2843,139285,15,10/01/2020,Bad Number,Undecided
2844,161360,7,10/02/2020,Bad Number,Undecided
2845,110103,15,09/30/2020,Left Message,Undecided
2846,25673,1,10/01/2020,Left Message,Undecided
2847,7832,1,09/28/2020,Left Message,Undecided
2848,630,1,09/28/2020,Left Message,Undecided
2849,58733,8,09/29/2020,Left Message,Undecided
2850,71976,11,09/29/2020,Left Message,Undecided
2851,137250,12,10/01/2020,Bad Number,Undecided
2852,68005,10,09/29/2020,Bad Number,Undecided
2853,39126,11,09/28/2020,Left Message,Undecided
2854,68893,11,09/29/2020,Left Message,Undecided
2855,146971,3,10/02/2020,Left Message,Undecided
2856,142436,3,10/02/2020,Bad Number,Undecided
2857,64062,9,09/29/2020,Bad Number,Undecided
2858,35685,10,09/28/2020,Left Message,Undecided
2859,36113,10,09/28/2020,Answered,Yes
2860,135046,11,10/01/2020,Left Message,Undecided
2861,98493,12,09/30/2020,Answered,Yes
2862,110466,15,09/30/2020,Left Message,Undecided
2863,125212,2,10/01/2020,Left Message,Undecided
2864,86584,8,09/30/2020,Left Message,Undecided
2865,60442,8,09/29/2020,Left Message,Undecided
2866,128086,2,10/01/2020,Left Message,Undecided
2867,160374,7,10/02/2020,Left Message,Undecided
2868,95202,11,09/30/2020,Left Message,Undecided
2869,9181,1,09/28/2020,Left Message,Undecided
2870,6384,1,09/28/2020,Wrong Number,Undecided
2871,76269,12,09/29/2020,Left Message,Undecided
2872,106223,14,09/30/2020,Left Message,Undecided
2873,132529,10,10/01/2020,Bad Number,Undecided
2874,8110,1,09/28/2020,Left Message,Undecided
2875,100831,12,09/30/2020,Left Message,Undecided
2876,144698,3,10/02/2020,Left Message,Undecided
2877,121727,2,10/01/2020,Left Message,Undecided
2878,159088,7,10/02/2020,Left Message,Undecided
2879,127526,2,10/01/2020,Left Message,Undecided
2880,69157,11,09/29/2020,Left Message,Undecided
2881,54446,14,09/28/2020,Left Message,Undecided
2882,103383,13,09/30/2020,Bad Number,Undecided
2883,74150,12,09/29/2020,Answered,Refused
2884,47159,12,09/28/2020,Bad Number,Undecided
2885,30566,8,09/28/2020,Answered,Refused
2886,42763,11,09/28/2020,Answered,Refused
2887,9059,1,09/28/2020,Left Message,Undecided
2888,26651,1,10/01/2020,Wrong Number,Undecided
2889,69091,11,09/29/2020,Bad Number,Undecided
2890,23945,1,10/01/2020,Wrong Number,Undecided
2891,71152,11,09/29/2020,Left Message,Undecided
2892,32709,9,09/28/2020,Left Message,Undecided
2893,13666,1,09/29/2020,Wrong Number,Undecided
2894,42814,11,09/28/2020,Left Message,Undecided
2895,118412,2,10/01/2020,Left Message,Undecided
2896,109544,15,09/30/2020,Left Message,Undecided
2897,11602,1,09/29/2020,Wrong Number,Undecided
2898,12874,1,09/29/2020,Wrong Number,Undecided
2899,44300,12,09/28/2020,Bad Number,Undecided
2900,68780,11,09/29/2020,Left Message,Undecided
2901,163970,8,10/02/2020,Left Message,Undecided
2902,30753,8,09/28/2020,Answered,No
2903,79390,13,09/29/2020,Left Message,Undecided
2904,138428,14,10/01/2020,Bad Number,Undecided
2905,30103,8,09/28/2020,Left Message,Undecided
2906,104487,13,09/30/2020,Left Message,Undecided
2907,72695,11,09/29/2020,Left Message,Undecided
2908,136536,12,10/01/2020,Bad Number,Undecided
2909,111744,15,09/30/2020,Left Message,Undecided
2910,91332,10,09/30/2020,Left Message,Undecided
2911,16767,1,09/30/2020,Wrong Number,Undecided
2912,17189,1,09/30/2020,Wrong Number,Undecided
2913,39431,11,09/28/2020,Left Message,Undecided
2914,48575,13,09/28/2020,Left Message,Undecided
2915,52411,14,09/28/2020,Left Message,Undecided
2916,14391,1,09/29/2020,Left Message,Undecided
2917,116302,2,10/01/2020,Left Message,Undecided
2918,119614,2,10/01/2020,Left Message,Undecided
2919,29562,8,09/28/2020,Left Message,Undecided
2920,99664,12,09/30/2020,Answered,Undecided
2921,154729,6,10/02/2020,Left Message,Undecided
2922,23215,1,10/01/2020,Wrong Number,Undecided
2923,127134,2,10/01/2020,Left Message,Undecided
2924,78101,12,09/29/2020,Left Message,Undecided
2925,66244,10,09/29/2020,Left Message,Undecided
2926,159120,7,10/02/2020,Left Message,Undecided
2927,52072,14,09/28/2020,Bad Number,Undecided
2928,139944,15,10/01/2020,Left Message,Undecided
2929,73532,11,09/29/2020,Bad Number,Undecided
2930,90037,9,09/30/2020,Left Message,Undecided
2931,58576,8,09/29/2020,Bad Number,Undecided
2932,100994,12,09/30/2020,Bad Number,Undecided
2933,80286,13,09/29/2020,Left Message,Undecided
2934,16145,1,09/30/2020,Wrong Number,Undecided
2935,24481,1,10/01/2020,Wrong Number,Undecided
2936,76264,12,09/29/2020,Left Message,Undecided
2937,156021,6,10/02/2020,Bad Number,Undecided
2938,69548,11,09/29/2020,Left Message,Undecided
2939,90710,10,09/30/2020,Bad Number,Undecided
2940,100576,12,09/30/2020,Left Message,Undecided
2941,44082,12,09/28/2020,Left Message,Undecided
2942,163054,8,10/02/2020,Left Message,Undecided
2943,16368,1,09/30/2020,Wrong Number,Undecided
2944,122650,2,10/01/2020,Left Message,Undecided
2945,62043,8,09/29/2020,Left Message,Undecided
2946,61342,8,09/29/2020,Left Message,Undecided
2947,83640,15,09/29/2020,Left Message,Undecided
2948,3091,1,09/28/2020,Left Message,Undecided
2949,1135,1,09/28/2020,Wrong Number,Undecided
2950,17829,1,09/30/2020,Wrong Number,Undecided
2951,61470,8,09/29/2020,Left Message,Undecided
2952,45471,12,09/28/2020,Left Message,Undecided
2953,7855,1,09/28/2020,Left Message,Undecided
2954,18907,1,09/30/2020,Wrong Number,Undecided
2955,60376,8,09/29/2020,Bad Number,Undecided
2956,15111,1,09/29/2020,Wrong Number,Undecided
2957,49119,13,09/28/2020,Bad Number,Undecided
2958,130860,9,10/01/2020,Bad Number,Undecided
2959,138461,14,10/01/2020,Bad Number,Undecided
2960,144842,3,10/02/2020,Left Message,Undecided
2961,42855,11,09/28/2020,Bad Number,Undecided
2962,97214,12,09/30/2020,Left Message,Undecided
2963,44624,12,09/28/2020,Bad Number,Undecided
2964,12383,1,09/29/2020,Wrong Number,Undecided
2965,95239,11,09/30/2020,Left Message,Undecided
2966,140209,15,10/01/2020,Bad Number,Undecided
2967,42444,11,09/28/2020,Answered,Refused
2968,137738,13,10/01/2020,Bad Number,Undecided
2969,46374,12,09/28/2020,Left Message,Undecided
2970,96936,12,09/30/2020,Left Message,Undecided
2971,118175,2,10/01/2020,Left Message,Undecided
2972,62106,8,09/29/2020,Left Message,Undecided
2973,162478,7,10/02/2020,Left Message,Undecided
2974,54552,15,09/28/2020,Answered,Refused
2975,50968,13,09/28/2020,Bad Number,Undecided
2976,110263,15,09/30/2020,Left Message,Undecided
2977,76456,12,09/29/2020,Answered,Refused
2978,7336,1,09/28/2020,Left Message,Undecided
2979,146133,3,10/02/2020,Left Message,Undecided
2980,94445,11,09/30/2020,Bad Number,Undecided
2981,101898,12,09/30/2020,Left Message,Undecided
2982,97878,12,09/30/2020,Bad Number,Undecided
2983,129161,8,10/01/2020,Left Message,Undecided
2984,99383,12,09/30/2020,Left Message,Undecided
2985,156693,6,10/02/2020,Left Message,Undecided
2986,146804,3,10/02/2020,Left Message,Undecided
2987,73566,11,09/29/2020,Left Message,Undecided
2988,33263,9,09/28/2020,Left Message,Undecided
2989,147844,4,10/02/2020,Left Message,Undecided
2990,79440,13,09/29/2020,Left Message,Undecided
2991,22200,1,10/01/2020,Wrong Number,Undecided
2992,114450,1,10/01/2020,Answered,No
2993,126060,2,10/01/2020,Left Message,Undecided
2994,4090,1,09/28/2020,Left Message,Undecided
2995,63996,9,09/29/2020,Left Message,Undecided
2996,154957,6,10/02/2020,Answered,Yes
2997,48302,12,09/28/2020,Left Message,Undecided
2998,56290,15,09/28/2020,Left Message,Undecided
2999,150895,6,10/02/2020,Answered,Yes
3000,8231,1,09/28/2020,Left Message,Undecided
3001,82946,15,09/29/2020,Bad Number,Undecided
3002,23576,1,10/01/2020,Wrong Number,Undecided
3003,51513,13,09/28/2020,Answered,Undecided
3004,135457,11,10/01/2020,Do Not Call,Undecided
3005,67627,10,09/29/2020,Left Message,Undecided
3006,111245,15,09/30/2020,Answered,Undecided
3007,152215,6,10/02/2020,Left Message,Undecided
3008,53347,14,09/28/2020,Left Message,Undecided
3009,129002,8,10/01/2020,Bad Number,Undecided
3010,105965,14,09/30/2020,Left Message,Undecided
3011,108898,15,09/30/2020,Answered,Refused
3012,29420,8,09/28/2020,Left Message,Undecided
3013,112395,1,10/01/2020,Answered,Yes
3014,87061,8,09/30/2020,Left Message,Undecided
